vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Menudo Vino de Autor 2022|Vino de Autor|2022|Jumilla|Menudo|Monastrell|Monastrell|8.95|3.5604877|3.750183|1.3907927|3.860854|287|4.1|white
Proelio Reserva 2017|Reserva|2017|Rioja|Proelio|Tinto de Rioja|Tempranillo, Graciano, Garnacha|18.5|3.7685184|3.9442446|1.9481994|3.837674|1273|3.9|white
Pagos del Moncayo Prados 2019|Prados|2019|Campo de Borja|Pagos del Moncayo|Syrah|Shiraz/Syrah|22.15|3.4771957|4.255496|1.9745042|3.8787534|283|4.1|white
Pagos del Moncayo Prados 2020|Prados|2020|Campo de Borja|Pagos del Moncayo|Syrah|Shiraz/Syrah|33.46|3.4771957|4.255496|1.9745042|3.8787534|283|4.1|white
Dosterras Finca Aiguasals 2018|Finca Aiguasals|2018|Montsant|Dosterras|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|33.5|3.5228717|4.4037786|1.9991435|3.479748|280|4.1|white
Bodegas Valdemar Conde de Valdemar Gran Reserva 2015|Conde de Valdemar Gran Reserva|2015|Rioja|Bodegas Valdemar|Tinto de Rioja|Tempranillo, Graciano, Garnacha|22.7|3.6707735|3.8352091|1.6325241|3.6935875|8582|4.0|white
Edetària Finca La Pedrissa 2018|Finca La Pedrissa|2018|Terra Alta|Edetària|Tinto|Grenache., Tempranillo|39.78|3.2917383|3.9175568|1.6276702|3.2831109|277|4.1|white
Carlos Moro Oinoz 2015|Oinoz|2015|Rioja|Carlos Moro|Tinto de Rioja|Tempranillo, Graciano, Garnacha|19.45|3.5803256|3.787433|1.9305556|3.7786303|870|4.1|white
Altanza Rioja Gran Reserva 2015|Rioja Gran Reserva|2015|Rioja|Altanza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|17.65|3.7152982|3.8409092|1.6094394|3.8044672|2727|4.0|white
Marqués de Griñon Svmma Varietalis Red Blend (Summa) 2018|Svmma Varietalis Red Blend (Summa)|2018|Dominio de Valdepusa|Marqués de Griñon|Tinto|Grenache., Tempranillo|18.5|3.111053|3.9913478|1.7448211|3.1746929|5794|4.0|white
Bodegas Ismael Arroyo Valsotillo Crianza 2018|Valsotillo Crianza|2018|Ribera del Duero|Bodegas Ismael Arroyo|Tinto de Ribera del Duero|Tempranillo|18.0|3.4073555|3.588024|2.1888595|3.311753|3089|4.0|white
Finca Villacreces Ribera del Duero 2019|Ribera del Duero|2019|Ribera del Duero|Finca Villacreces|Tinto de Ribera del Duero|Tempranillo|24.2|3.6790257|3.9316912|1.6249849|3.570717|8527|4.0|white
Goyo Garcia Viadero Finca Guijarrales Graciano 2021|Finca Guijarrales Graciano|2021|Castilla y León|Goyo Garcia Viadero|Tinto|Grenache., Tempranillo|23.6|3.4232142|3.88984|1.3430172|3.3535469|268|4.1|white
Familia Torres Secret del Priorat 2020|Secret del Priorat|2020|Priorato|Familia Torres|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|18.5|3.4367986|4.344957|2.186428|3.2157178|1955|4.0|white
Guimaro Finca Capelinos 2021|Finca Capelinos|2021|Ribeira Sacra|Guimaro|Mencía|Mencía|49.17|3.9354782|3.0904918|1.2604507|3.0321038|265|4.1|white
Rejadorada Temple 2016|Temple|2016|Toro|Rejadorada|Tinto de Toro|Tempranillo|14.45|3.025024|4.286619|1.1999285|3.348714|264|4.1|white
Viña Meín O Gran Val Do Avia Tinto 2019|O Gran Val Do Avia Tinto|2019|Ribeiro|Viña Meín|Tinto|Grenache., Tempranillo|41.5|3.242851|3.2888968|1.6599712|2.5808308|521|4.1|white
Sierra Cantabria Colección Privada 2021|Colección Privada|2021|Rioja|Sierra Cantabria|Tinto de Rioja|Tempranillo, Graciano, Garnacha|37.25|3.677897|3.8838181|1.8373718|3.767026|7866|4.1|white
Pago Los Balancines Haragán Reserva Especial 2017|Haragán Reserva Especial|2017|Ribera del Guadiana|Pago Los Balancines|Tinto|Grenache., Tempranillo|28.96|3.2155898|3.915695|1.7904489|3.5129404|1285|4.2|white
Venta del Puerto No. 18 Vendimia Selección 2017|No. 18 Vendimia Selección|2017|Valencia|Venta del Puerto|Tinto|Grenache., Tempranillo|14.75|3.0431004|4.0308266|1.7120378|3.1287544|2208|4.1|white
Estones Ferah Montsant 2021|Ferah Montsant|2021|Montsant|Estones|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|14.5|2.6317866|4.1573696|2.213474|3.1427794|259|4.1|white
Mas Oller Syrah de la Muntanya 2021|Syrah de la Muntanya|2021|Empordà|Mas Oller|Syrah|Shiraz/Syrah|20.0|3.0300472|3.9191947|1.4692416|3.8670619|259|4.1|white
Dominio de Anza Finca el Rapolao 2022|Finca el Rapolao|2022|Bierzo|Dominio de Anza|Mencía|Mencía|44.88|3.5418863|3.6850734|1.6167765|3.0213554|256|4.1|white
Losada Bierzo Red 2020|Bierzo Red|2020|Bierzo|Losada|Mencía|Mencía|12.5|3.8134587|3.5649643|1.7131895|3.010577|10212|3.9|white
Condado de Oriza Reserva Ribera del Duero 2017|Reserva Ribera del Duero|2017|Ribera del Duero|Condado de Oriza|Tinto de Ribera del Duero|Tempranillo|19.65|3.7447317|3.8584926|1.6844865|3.5213156|6517|3.8|white
Venta del Puerto No. 12 Selección Especial 2020|No. 12 Selección Especial|2020|Valencia|Venta del Puerto|Tinto|Grenache., Tempranillo|11.5|3.0696692|4.0322266|1.9556744|3.1793537|6945|4.0|white
Virgen de la Asuncion El Corazón de La Tierra 2017|El Corazón de La Tierra|2017|Ribera del Duero|Virgen de la Asuncion|Tinto de Ribera del Duero|Tempranillo|25.06|3.8089886|3.95239|1.2897978|3.8681803|247|4.1|white
Pago Los Balancines Huno Reserva 2018|Huno Reserva|2018|Ribera del Guadiana|Pago Los Balancines|Tinto|Grenache., Tempranillo|14.08|3.1245024|3.4933398|2.3367143|3.0479627|932|4.1|white
Proyecto Garnachas de España La Garnacha Perdida 2019|La Garnacha Perdida|2019|Aragón|Proyecto Garnachas de España|Grenache.|Grenache.|18.9|3.2596512|4.6392097|1.6944768|3.0888186|2215|4.0|white
Compañía de Vinos Tricó Anton Tinto 2017|Anton Tinto|2017|Rías Baixas|Compañía de Vinos Tricó|Mencía|Mencía|17.5|4.0918097|3.5|1.0|3.133619|242|4.1|white
Familia Torres Purgatori Costers del Segre 2021|Purgatori Costers del Segre|2021|Costers del Segre|Familia Torres|Tinto|Grenache., Tempranillo|29.62|3.0477347|3.9131444|1.8415442|2.9503262|10049|4.2|white
Tinto Pesquera MXI Selección de Barricas 2020|MXI Selección de Barricas|2020|Ribera del Duero|Tinto Pesquera|Tinto de Ribera del Duero|Tempranillo|22.2|3.496439|3.877199|1.9638474|3.5105555|1418|4.1|white
Venta Las Vacas Ribera del Duero 2021|Ribera del Duero|2021|Ribera del Duero|Venta Las Vacas|Tinto de Ribera del Duero|Tempranillo|17.33|3.5524106|3.7984097|1.8873843|3.4068253|7628|3.9|white
Bodega Sommos Colección Cabernet 2019|Colección Cabernet|2019|Somontano|Bodega Sommos|Cabernet Sauvignon|Cabernet Sauvignon|25.89|3.5697367|4.521842|1.5702631|3.6925|238|4.1|white
Bodega Contador (Benjamín Romeo) Predicador Rioja 2021|Predicador Rioja|2021|Rioja|Bodega Contador (Benjamín Romeo)|Tinto de Rioja|Tempranillo, Graciano, Garnacha|24.5|3.6710782|3.9095197|1.8140807|3.7938151|14201|4.0|white
Gil Pejenaute Tabuca 2022|Tabuca|2022|Campo de Borja|Gil Pejenaute|Grenache.|Grenache.|20.5|3.0854452|3.572225|1.8709161|2.7433248|232|4.1|white
Castaño Santa 2016|Santa|2016|Yecla|Castaño|Tinto|Grenache., Tempranillo|18.5|3.0712154|4.0699763|1.8123734|3.0060153|1096|3.8|white
Allende Mingortiz Rioja 2015|Mingortiz Rioja|2015|Rioja|Allende|Tinto de Rioja|Tempranillo, Graciano, Garnacha|48.42|3.5396135|3.769013|1.9017848|3.504046|350|4.2|white
Partida Creus GR (Garrut) 2021|GR (Garrut)|2021|Penedès|Partida Creus|Monastrell|Monastrell|25.25|3.2785876|3.589322|1.7484181|3.1462147|228|4.1|white
Descendientes de J. Palacios Villa de Corullón Bierzo 2021|Villa de Corullón Bierzo|2021|Bierzo|Descendientes de J. Palacios|Mencía|Mencía|49.0|3.5370674|3.5439196|1.6526723|2.9890983|7606|4.1|white
Pincerna Sumiller Prieto Picudo 2022|Sumiller Prieto Picudo|2022|Tierra de León|Pincerna|Tinto|Grenache., Tempranillo|10.46|3.1285586|3.9148824|1.259103|3.2303383|225|4.1|white
César Márquez El Rapolao 2022|El Rapolao|2022|Bierzo|César Márquez|Mencía|Mencía|31.38|3.9550157|3.4917185|1.471161|3.1546595|224|4.1|white
Pinord Priorat Anfiteatro Tinto 2021|Priorat Anfiteatro Tinto|2021|Priorato|Pinord|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|25.26|3.421794|4.89229|1.7759541|3.3228247|222|4.1|white
Herència Altés La Pilosa Garnacha Peluda 2021|La Pilosa Garnacha Peluda|2021|Terra Alta|Herència Altés|Tinto|Grenache., Tempranillo|16.1|3.162046|3.384928|1.6669357|3.0009701|856|4.0|white
Bodega Bideona Laguardia (L4GD4) 2020|Laguardia (L4GD4)|2020|Rioja Alavesa|Bodega Bideona|Tinto de Rioja|Tempranillo, Graciano, Garnacha|28.5|3.7344406|3.6026769|1.7961863|3.598684|216|4.1|white
Bodegas Faustino I​ Reserva 75 Aniversario 2012|I​ Reserva 75 Aniversario|2012|Rioja|Bodegas Faustino|Tinto de Rioja|Tempranillo, Graciano, Garnacha|29.17|3.7130895|3.8267093|1.8008045|3.682358|211|4.1|white
Rodríguez de Vera Atalaque Garnacha del Horcajo 2019|Atalaque Garnacha del Horcajo|2019|Méntrida|Rodríguez de Vera|Grenache.|Grenache.|18.0|3.0317478|4.520041|1.3641462|2.8822765|209|4.1|white
Pradorey Adaro 2021|Adaro|2021|Ribera del Duero|Pradorey|Tinto de Ribera del Duero|Tempranillo|20.5|3.5815809|3.9181452|2.1672134|3.4191716|4340|4.1|white
Arroyo Gran Reserva Tinto 2012|Gran Reserva Tinto|2012|Ribera del Duero|Arroyo|Tinto de Ribera del Duero|Tempranillo|26.5|3.437162|3.8736932|1.9954358|3.4517264|843|4.2|white
Bodegas Piqueras El Abuelo de Piqueras Reserva 2020|El Abuelo de Piqueras Reserva|2020|Almansa|Bodegas Piqueras|Tinto|Grenache., Tempranillo|8.95|2.921289|3.8948472|2.0073926|3.2258043|3025|4.1|white
Castillo de Aresan Terruño 2019|Terruño|2019|Castilla|Castillo de Aresan|Tinto|Grenache., Tempranillo|10.97|3.0614305|3.9457655|1.8509871|3.378741|494|4.1|white
Izadi El Regalo 2019|El Regalo|2019|Rioja|Izadi|Tinto de Rioja|Tempranillo, Graciano, Garnacha|32.9|3.715961|3.8594346|1.6880295|3.8857708|4222|4.1|white
Jean Leon Vinya Le Havre Reserva Cabernet Sauvignon 2017|Vinya Le Havre Reserva Cabernet Sauvignon|2017|Penedès|Jean Leon|Cabernet Sauvignon|Cabernet Sauvignon|24.3|3.4129846|4.835214|1.6006178|3.6572537|5159|3.9|white
Attis Sangarida Pico Tuerto Mencia 2021|Sangarida Pico Tuerto Mencia|2021|Bierzo|Attis|Mencía|Mencía|41.1|3.396277|3.788473|1.7609068|3.3143675|198|4.1|white
El Escocés Volante El Cismático 2020|El Cismático|2020|Aragón|El Escocés Volante|Grenache.|Grenache.|49.8|3.428934|4.446244|1.3858882|2.9774618|198|4.1|white
El Escocés Volante El Cismático 2019|El Cismático|2019|Aragón|El Escocés Volante|Grenache.|Grenache.|37.83|3.428934|4.446244|1.3858882|2.9774618|198|4.1|white
Terra Remota Camino 2020|Camino|2020|Empordà|Terra Remota|Grenache.|Grenache.|18.9|2.9870558|3.7081468|1.8811513|2.8749502|4490|4.0|white
Viña Pomal Gran Reserva 2015|Gran Reserva|2015|Rioja|Viña Pomal|Tinto de Rioja|Tempranillo, Graciano, Garnacha|27.95|3.569156|3.6950924|1.9913493|3.6653168|4412|4.0|white
Celler Masroig Les Sorts Vinyes Velles 2019|Les Sorts Vinyes Velles|2019|Montsant|Celler Masroig|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|17.0|3.491557|4.3190246|1.8057904|3.3782234|3204|4.1|white
Beronia Rioja Reserva Mazuelo 2016|Rioja Reserva Mazuelo|2016|Rioja|Beronia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|24.2|3.6387072|3.8293595|1.6558114|3.617689|1657|3.9|white
Mustiguillo Finca Terrerazo 2021|Finca Terrerazo|2021|El Terrerazo|Mustiguillo|Tinto|Grenache., Tempranillo|25.5|3.2220068|3.8909192|1.8343945|3.0765207|6726|4.1|white
Abadia de Poblet El Tossal de la Salut 2018|El Tossal de la Salut|2018|Conca de Barberà|Abadia de Poblet|Grenache.|Grenache.|39.23|3.21607|3.5876842|1.8009474|2.8198948|191|4.1|white
Bodegas Diaz Bayo Díaz Bayo 20 Meses Reserva 2015|Díaz Bayo 20 Meses Reserva|2015|Ribera del Duero|Bodegas Diaz Bayo|Tinto de Ribera del Duero|Tempranillo|24.07|3.3579745|3.7690263|1.8510665|3.4435756|838|4.1|white
Martinez Lacuesta Hinia 2012|Hinia|2012|Rioja|Martinez Lacuesta|Tinto de Rioja|Tempranillo, Graciano, Garnacha|19.49|3.6895604|4.1129956|1.410501|3.9091923|390|4.0|white
Dominio de Anza Diego Magaña 2021|Diego Magaña|2021|Rioja|Dominio de Anza|Tinto de Rioja|Tempranillo, Graciano, Garnacha|20.75|3.608134|3.464931|1.9388334|3.5038908|793|4.1|white
Zifar Senda de los Olivos Crianza (Vendimia Seleccionada) 2019|Senda de los Olivos Crianza (Vendimia Seleccionada)|2019|Ribera del Duero|Zifar|Tinto de Ribera del Duero|Tempranillo|21.01|3.4809082|3.8174694|1.6473632|3.5673413|2302|3.9|white
Can Serra dels Exibis La Baula 2020|La Baula|2020|Pla de Bages|Can Serra dels Exibis|Tinto|Grenache., Tempranillo|26.5|3.6909204|3.7326868|1.8263806|2.8541045|184|4.1|white
Bodega Campo Eliseo Campo Eliseo 2008|Campo Eliseo|2008|Toro|Bodega Campo Eliseo|Tinto de Toro|Tempranillo|48.0|2.5966852|4.4987817|1.749853|3.3684797|1759|4.2|white
Viña Pedrosa Crianza Ribera del Duero 2021|Crianza Ribera del Duero|2021|Ribera del Duero|Viña Pedrosa|Tinto de Ribera del Duero|Tempranillo|21.05|3.7073529|3.8960435|1.7325078|3.6108105|21554|4.0|white
Señorío de Sarria Reserva 2017|Reserva|2017|Navarra|Señorío de Sarria|Tinto|Grenache., Tempranillo|9.4|3.1996968|3.9490654|1.4238322|3.1026328|1164|3.9|white
Malella Tinto 2016|Tinto|2016|Montsant|Malella|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|16.95|3.2330518|3.6008449|2.0182629|3.187465|181|4.1|white
Dehesa del Carrizal Syrah 2019|Syrah|2019|Dehesa del Carrizal|Dehesa del Carrizal|Syrah|Shiraz/Syrah|17.5|2.98651|4.033034|1.8548725|3.5686042|2535|4.0|white
Portal del Montsant Santbru 2017|Santbru|2017|Montsant|Portal del Montsant|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|23.3|3.4479482|4.2180495|1.7306521|3.3042662|1592|4.0|white
Castell del Remei ODA Negre 2019|ODA Negre|2019|Costers del Segre|Castell del Remei|Tinto|Grenache., Tempranillo|13.43|3.1536958|4.0327754|1.6727613|3.1536078|2244|3.9|white
Dominio del Bendito El Primer Paso 2022|El Primer Paso|2022|Toro|Dominio del Bendito|Tinto de Toro|Tempranillo|12.7|2.7827978|4.3059382|2.0258827|3.528282|6079|4.0|white
Obalo Las Arenas Reserva 2016|Las Arenas Reserva|2016|Rioja|Obalo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|20.25|3.6286988|4.057986|2.0121927|4.0304813|274|4.1|white
Conreria d'Scala Dei Les Brugueres 2022|Les Brugueres|2022|Priorato|Conreria d'Scala Dei|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|19.0|3.4367301|4.097695|1.7153927|3.1784434|2867|4.1|white
Clos Lentiscus Perill Noir Carinyena 2017|Perill Noir Carinyena|2017|Penedès|Clos Lentiscus|Tinto|Grenache., Tempranillo|17.85|3.7218904|3.6625519|1.6335161|3.118771|520|4.0|white
Hispano Suizas Bassus Finca Casilla Herrera 2017|Bassus Finca Casilla Herrera|2017|Valencia|Hispano Suizas|Tinto|Grenache., Tempranillo|29.5|3.1304753|3.8977056|2.0806324|3.0808985|1770|4.2|white
Paxaro Tolo Tinto 2022|Tinto|2022|Ribeira Sacra|Paxaro Tolo|Mencía|Mencía|23.5|4.0|3.2066667|1.1303703|3.0325925|173|4.1|white
Pepe Mendoza Casa Agrícola Giró de Abargues 2020|Giró de Abargues|2020|Alicante|Pepe Mendoza Casa Agrícola|Tinto|Grenache., Tempranillo|23.59|3.1736958|3.5319955|1.8860365|2.985944|1081|4.2|white
Larchago Crianza 2020|Crianza|2020|Rioja|Larchago|Tinto de Rioja|Tempranillo, Graciano, Garnacha|9.5|3.6910892|3.75944|1.6435579|3.7797165|1883|3.9|white
El Coto Coto Real Reserva 2017|Coto Real Reserva|2017|Rioja|El Coto|Tinto de Rioja|Tempranillo, Graciano, Garnacha|22.0|3.5982034|3.933375|1.5817366|3.6991355|3071|3.7|white
Pago del Cielo Celeste Reserva 2018|Celeste Reserva|2018|Ribera del Duero|Pago del Cielo|Tinto de Ribera del Duero|Tempranillo|33.54|3.6007652|3.8225272|1.8506815|3.2836013|1400|4.1|white
Bodega Ca'n Verdura Supernova Mantonegro Negre 2021|Supernova Mantonegro Negre|2021|Binissalem-Mallorca|Bodega Ca'n Verdura|Tinto|Grenache., Tempranillo|17.55|3.0697076|3.0996165|1.7923045|3.073358|1264|4.0|white
Arzuaga Laderas del Norte 2021|Laderas del Norte|2021|Ribera del Duero|Arzuaga|Tinto de Ribera del Duero|Tempranillo|17.9|3.7334113|3.753583|1.772222|3.375348|1189|4.1|white
Bodega Bideona Las Parcelas Tinto 2019|Las Parcelas Tinto|2019|Rioja Alavesa|Bodega Bideona|Tinto de Rioja|Tempranillo, Graciano, Garnacha|15.65|3.4717166|3.6319664|1.4660362|3.4723473|464|4.0|white
Bodegas El Sequé El Sequé 2021|El Sequé|2021|Alicante|Bodegas El Sequé|Monastrell|Monastrell|24.95|3.4017866|3.6007164|1.9372013|3.9316344|7294|4.0|white
Celler Aixalà Alcait Pardelasses 2017|Pardelasses|2017|Priorato|Celler Aixalà Alcait|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|15.3|3.4812393|4.690504|2.1156938|3.3808346|1173|4.0|white
Sota els Àngels Desea 2010|Desea|2010|Empordà|Sota els Àngels|Tinto|Grenache., Tempranillo|24.32|2.9047909|3.9753394|1.6087446|2.7743866|412|4.0|white
El Coto Coto de Imaz Rioja Gran Reserva 2018|Coto de Imaz Rioja Gran Reserva|2018|Rioja|El Coto|Tinto de Rioja|Tempranillo, Graciano, Garnacha|19.4|3.7101603|3.872801|1.61823|3.6841006|27171|4.1|white
Clos Berenguer Clos de Tafall 2021|Clos de Tafall|2021|Priorato|Clos Berenguer|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|11.5|3.4822972|4.82171|1.66174|3.383051|5329|4.1|white
Viña Zorzal & Matías Michelini Garnache 2019|Garnache|2019|Navarra|Viña Zorzal & Matías Michelini|Grenache.|Grenache.|22.5|3.3233418|3.2322717|1.8564491|3.2254307|306|4.0|white
Quinta Sardonia QS2 2019|QS2|2019|Castilla y León|Quinta Sardonia|Tinto|Grenache., Tempranillo|31.65|2.9985046|4.0937605|1.7292376|3.3613977|5683|4.0|white
Dehesa de Luna Gran Luna 2016|Gran Luna|2016|Castilla|Dehesa de Luna|Tinto|Grenache., Tempranillo|23.95|3.1644723|4.30321|2.226709|3.4684398|738|4.2|white
De Nariz De Nariz Monastrell 2020|De Nariz Monastrell|2020|Yecla|De Nariz|Monastrell|Monastrell|17.35|3.3207912|3.6065993|2.0465739|3.5217843|1104|4.1|white
Bodega Doña Felisa Doble 12 Ronda 2016|Doble 12 Ronda|2016|Sierras de Málaga|Bodega Doña Felisa|Tinto|Grenache., Tempranillo|25.8|2.9814968|4.0372043|1.2779276|3.2356908|383|4.1|white
4 Monos La Danza del Viento La Isilla 2021|La Danza del Viento La Isilla|2021|Cariñena|4 Monos|Grenache.|Grenache.|46.8|3.1683724|3.1011024|1.215118|2.8187926|157|4.1|white
César Márquez Sufreiral 2022|Sufreiral|2022|Bierzo|César Márquez|Tinto|Grenache., Tempranillo|34.9|3.3469799|3.2506711|2.1676373|2.8033154|155|4.1|white
Bodegas Peñafiel Miros de Ribera Crianza 2019|Miros de Ribera Crianza|2019|Ribera del Duero|Bodegas Peñafiel|Tinto de Ribera del Duero|Tempranillo|19.45|3.6217992|4.044341|1.7737349|3.6807835|4248|3.9|white
Bodegas Mas Alta Els Pics 2021|Els Pics|2021|Priorato|Bodegas Mas Alta|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|17.25|3.4082735|4.5841136|1.8566006|3.2157078|7537|4.0|white
Sierra Cantabria Garnacha 2017|Garnacha|2017|Rioja|Sierra Cantabria|Tinto de Rioja|Tempranillo, Graciano, Garnacha|15.15|3.7770522|3.7970905|1.8589958|3.7787337|1151|3.8|white
Bodegas Luis Perez Samaruco 2021|Samaruco|2021|Andalucía|Bodegas Luis Perez|Tinto|Grenache., Tempranillo|17.9|3.2011554|4.072528|1.7252914|3.0297897|1894|4.0|white
Huerto de la Condesa Ronda 2022|Ronda|2022|Málaga|Huerto de la Condesa|Tinto|Grenache., Tempranillo|13.9|2.9824219|3.2443876|2.799772|3.1146154|152|4.1|white
Bodega Bideona Laguardia (L4GD4) 2018|Laguardia (L4GD4)|2018|Rioja Alavesa|Bodega Bideona|Tinto de Rioja|Tempranillo, Graciano, Garnacha|27.3|3.7344406|3.6026769|1.7961863|3.598684|216|4.1|white
Lavia Finca Paso Malo 2016|Finca Paso Malo|2016|Bullas|Lavia|Monastrell|Monastrell|29.85|3.497344|3.5597703|1.981246|4.142131|151|4.1|white
Lavia Finca Paso Malo 2015|Finca Paso Malo|2015|Bullas|Lavia|Monastrell|Monastrell|39.0|3.497344|3.5597703|1.981246|4.142131|151|4.1|white
Lavia Finca Paso Malo 2019|Finca Paso Malo|2019|Bullas|Lavia|Monastrell|Monastrell|26.81|3.497344|3.5597703|1.981246|4.142131|151|4.1|white
Baigorri De Garage Rioja 2018|De Garage Rioja|2018|Rioja|Baigorri|Tinto de Rioja|Tempranillo, Graciano, Garnacha|40.7|3.728128|3.8358626|1.7230511|3.9645996|3259|4.1|white
L'Encastell Roquers de Porrera 2018|Roquers de Porrera|2018|Priorato|L'Encastell|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|37.5|3.4046168|4.5999837|1.9891896|3.235868|2185|4.2|white
Baigorri Maturana 2019|Maturana|2019|Rioja|Baigorri|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.9|3.4138474|3.6974564|1.9705001|3.5643694|147|4.1|white
Hispano Suizas Bassus Pinot Noir 2021|Bassus Pinot Noir|2021|Utiel-Requena|Hispano Suizas|Tinto|Grenache., Tempranillo|24.5|3.0286517|3.6083295|2.0281653|2.7828996|6913|4.2|white
Bodegas Ponce Tinto 2020|Tinto|2020|Manchuela|Bodegas Ponce|Tinto|Grenache., Tempranillo|36.3|3.3313625|3.2733421|1.7158611|2.8963625|302|4.0|white
Viña Olabarri Gran Reserva 2015|Gran Reserva|2015|Rioja|Viña Olabarri|Tinto de Rioja|Tempranillo, Graciano, Garnacha|15.5|3.6211028|3.9125712|1.600111|3.8703477|1216|4.0|white
Bodegas Valdemar Finca del Marquesado Selección 2019|Finca del Marquesado Selección|2019|Rioja|Bodegas Valdemar|Tinto de Rioja|Tempranillo, Graciano, Garnacha|11.5|3.2754724|3.6894526|2.238922|3.191443|143|4.1|white
Launa Ikunus 2018|Ikunus|2018|Rioja|Launa|Tinto de Rioja|Tempranillo, Graciano, Garnacha|25.0|3.1154888|3.5295112|2.0549557|3.4536445|140|4.1|white
Sinforiano Tinto Crianza 2018|Tinto Crianza|2018|Cigales|Sinforiano|Tempranillo|Tempranillo|12.5|3.0225925|4.503037|1.672|3.7823706|140|4.1|white
Cyan Prestigio 2016|Prestigio|2016|Toro|Cyan|Tinto de Toro|Tempranillo|27.5|2.8656702|4.013042|2.0431306|3.352463|2289|4.0|white
Señorío de Libano Digma Graciano Reserva 2014|Digma Graciano Reserva|2014|Rioja|Señorío de Libano|Tinto de Rioja|Tempranillo, Graciano, Garnacha|35.5|3.7779047|3.7365713|1.6118095|3.9386663|139|4.1|white
Mas d'en Gil Bellmunt Vi de Villa Negre 2020|Bellmunt Vi de Villa Negre|2020|Priorato|Mas d'en Gil|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|16.5|3.4876487|4.549513|1.6471075|3.2749474|5090|3.9|white
Domaines Lupier La Dama 2018|La Dama|2018|Navarra|Domaines Lupier|Grenache.|Grenache.|35.0|3.3721883|4.3295975|1.6710202|3.03851|1377|4.0|white
Bodegas Vilano Full Flap Red Blend 2021|Full Flap Red Blend|2021|Vino de España|Bodegas Vilano|Tinto|Grenache., Tempranillo|7.95|2.9979813|3.4352767|2.6558301|3.214552|507|4.0|white
Arganda Y Volarás Syrah 2020|Y Volarás Syrah|2020|Madrid|Arganda|Syrah|Shiraz/Syrah|11.95|3.0803776|3.7141507|1.5722642|3.8279247|346|4.1|white
Sínodo Vitivinícola Sínodo Los Tollos 2020|Sínodo Los Tollos|2020|Rioja|Sínodo Vitivinícola|Tinto de Rioja|Tempranillo, Graciano, Garnacha|31.9|3.4437456|3.5411847|1.6474739|3.7221951|137|4.1|white
Coca i Fitó Maragda 2017|Maragda|2017|Montsant|Coca i Fitó|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|17.8|3.4871929|4.248213|1.8091946|3.1805634|2147|4.0|white
