vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white|grape_count|communidad
Bodegas Exopto Exopto Tinto 2019|Exopto Tinto|2019|Rioja|Bodegas Exopto|Rioja Red|Tempranillo, Graciano, Garnacha|27.0|3.9349108|3.991408|1.8743957|3.995089|444|4.1|r|3|La Rioja
Bodegas Exopto Exopto Tinto 2021|Exopto Tinto|2021|Rioja|Bodegas Exopto|Rioja Red|Tempranillo, Graciano, Garnacha|27.0|3.9349108|3.991408|1.8743957|3.995089|444|4.1|r|3|La Rioja
Contino Reserva 2019|Reserva|2019|Rioja|Contino|Rioja Red|Tempranillo, Graciano, Garnacha|27.95|3.7232838|3.8002493|1.788573|3.6008513|9813|4.1|r|3|La Rioja
Resalte Origen de Resalte 2018|Origen de Resalte|2018|Ribera del Duero|Resalte|Ribera Del Duero Red|Tempranillo|32.4|3.631355|3.9299657|1.8693074|3.6666932|3264|4.1|r|1|Castilla y Leon
Teso La Monja Almiréz 2021|Almiréz|2021|Toro|Teso La Monja|Toro Red|Tempranillo|19.45|2.7463295|4.360457|1.6903336|3.4334712|15223|4.0|r|1|Castilla y Leon
Marques de Vargas Reserva 2018|Reserva|2018|Rioja|Marques de Vargas|Rioja Red|Tempranillo, Graciano, Garnacha|23.75|3.733262|3.8004475|1.6545931|3.6774395|8707|4.0|r|3|La Rioja
Huerta de Albala Taberner Tierra de Cádiz 2017|Taberner Tierra de Cádiz|2017|Cádiz|Huerta de Albala|Syrah|Shiraz/Syrah|22.0|3.1118257|3.9992607|1.8428209|3.636817|7241|4.2|r|1|Andalucia
Familia Torres Salmos 2019|Salmos|2019|Priorat|Familia Torres|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|25.48|3.4735708|4.75982|1.7301874|3.23749|23006|4.1|r|4|Catalunya
Bodegas Mas Alta Els Pics 2020|Els Pics|2020|Priorat|Bodegas Mas Alta|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|18.3|3.4082735|4.5841136|1.8566006|3.2157078|7533|4.0|r|4|Catalunya
De Nariz De Nariz Monastrell 2019|De Nariz Monastrell|2019|Yecla|De Nariz|Monastrell|Mourvedre|37.6|3.3207912|3.6065993|2.0465739|3.5217843|1102|4.1|r|1|Murcia
EGO Goru 18 M 2018|Goru 18 M|2018|Jumilla|EGO|Red|Grenache, Tempranillo|30.55|3.0763807|4.076907|1.8574721|3.0474892|3777|4.0|r|2|Castilla La Mancha
Sierra Cantabria Reserva 2015|Reserva|2015|Rioja|Sierra Cantabria|Rioja Red|Tempranillo, Graciano, Garnacha|18.8|3.8123863|3.8007247|1.6598037|3.767655|4668|3.9|r|3|La Rioja
Lan Viña Lanciano Reserva 2016|Viña Lanciano Reserva|2016|Rioja|Lan|Rioja Red|Tempranillo, Graciano, Garnacha|15.57|3.7078989|3.8417418|1.8184668|3.7145183|5006|4.0|r|3|La Rioja
Finca La Capilla La Capilla Crianza 2019|La Capilla Crianza|2019|Ribera del Duero|Finca La Capilla|Ribera Del Duero Red|Tempranillo|15.9|3.652423|3.7905831|1.5979965|3.6636195|3565|4.0|r|1|Castilla y Leon
Mikaela Bobal 2020|Bobal|2020|Cuenca|Mikaela|Red|Grenache, Tempranillo|28.5|3.2451923|3.9874918|2.231661|2.9012542|417|4.1|r|2|Castilla La Mancha
Valtravieso Crianza 2020|Crianza|2020|Ribera del Duero|Valtravieso|Ribera Del Duero Red|Tempranillo|15.65|3.6449738|3.8408508|1.7982281|3.4620962|9274|3.8|r|1|Castilla y Leon
Atalaya La Atalaya del Camino 2021|La Atalaya del Camino|2021|Almansa|Atalaya|Red|Grenache, Tempranillo|12.25|3.0587146|4.1940045|2.160834|3.216869|17695|4.1|r|2|Murcia
Villota Tinto 2021|Tinto|2021|Rioja Alavesa|Villota|Rioja Red|Tempranillo, Graciano, Garnacha|20.3|3.3229353|3.7856548|1.7381357|3.5875807|411|4.1|r|3|Pais Vasco
Rupestre de Alpera Roble Garnacha Tintorera 2023|Roble Garnacha Tintorera|2023|Almansa|Rupestre de Alpera|Red|Grenache, Tempranillo|7.5|3.1474795|3.841543|1.9714876|2.8469286|410|4.1|r|2|Murcia
Baigorri Reserva Rioja Tempranillo 2015|Reserva Rioja Tempranillo|2015|Rioja|Baigorri|Rioja Red|Tempranillo, Graciano, Garnacha|21.16|3.7750945|3.8905087|1.7292575|3.9508526|7065|4.0|r|3|La Rioja
Hermanos Peciña Señorío de P. Peciña Crianza 2016|Señorío de P. Peciña Crianza|2016|Rioja|Hermanos Peciña|Rioja Red|Tempranillo, Graciano, Garnacha|12.0|3.775633|3.8676775|1.4517783|3.6649816|5662|4.0|r|3|La Rioja
Cruz de Alba Ribera del Duero Reserva 2016|Ribera del Duero Reserva|2016|Ribera del Duero|Cruz de Alba|Ribera Del Duero Red|Tempranillo|28.4|3.7566476|4.0176435|1.7941648|3.565721|395|4.1|r|1|Castilla y Leon
Cruz de Alba Ribera del Duero Reserva 2017|Ribera del Duero Reserva|2017|Ribera del Duero|Cruz de Alba|Ribera Del Duero Red|Tempranillo|25.63|3.7566476|4.0176435|1.7941648|3.565721|395|4.1|r|1|Castilla y Leon
Martín Faixó Cadac 2011|Cadac|2011|Empordà|Martín Faixó|Red|Grenache, Tempranillo|30.55|3.2158575|3.9177213|2.0074222|3.3633947|394|4.1|r|2|Catalunya
R. López de Heredia Viña Cubillo 2016|Viña Cubillo|2016|Rioja Alta|R. López de Heredia|Rioja Red|Tempranillo, Graciano, Garnacha|16.49|3.880729|3.747704|1.5314586|3.7697678|21565|4.0|r|3|La Rioja
Descendientes de J. Palacios Villa de Corullón Bierzo 2019|Villa de Corullón Bierzo|2019|Bierzo|Descendientes de J. Palacios|Mencia|Mencia|45.05|3.5370674|3.5439196|1.6526723|2.9890983|7598|4.1|r|1|Castilla y Leon
Lan Xtréme Ecológico Crianza 2018|Xtréme Ecológico Crianza|2018|Rioja|Lan|Rioja Red|Tempranillo, Graciano, Garnacha|15.06|3.5434947|3.5867968|1.9156657|3.5625572|1287|4.0|r|3|La Rioja
Remelluri Lindes de Remelluri Viñedos de San Vicente 2019|Lindes de Remelluri Viñedos de San Vicente|2019|Rioja|Remelluri|Rioja Red|Tempranillo, Graciano, Garnacha|16.94|3.502734|3.5382562|1.7409556|3.4885242|4980|3.9|r|3|La Rioja
Finca Antigua Clavis Viñedo Pico Garbanzo 2014|Clavis Viñedo Pico Garbanzo|2014|La Mancha|Finca Antigua|Red|Grenache, Tempranillo|37.9|3.2172077|3.7835066|1.2157143|3.360162|382|4.1|r|2|Castilla La Mancha
Cuevas de Arom OS Cantals 2021|OS Cantals|2021|Campo de Borja|Cuevas de Arom|Grenache|Grenache|42.21|3.4279313|3.7198606|1.5737941|2.8419185|378|4.1|r|1|Aragon
Bodegas Mas Alta Artigas 2020|Artigas|2020|Priorat|Bodegas Mas Alta|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|25.3|3.4252627|4.6411343|1.8459276|3.2827141|7424|4.1|r|4|Catalunya
Legaris Ribera del Duero Reserva 2017|Ribera del Duero Reserva|2017|Ribera del Duero|Legaris|Ribera Del Duero Red|Tempranillo|31.8|3.686997|4.052703|1.9727578|3.6740146|4359|4.0|r|1|Castilla y Leon
Enate Reserva Cabernet Sauvignon 2014|Reserva Cabernet Sauvignon|2014|Somontano|Enate|Cabernet Sauvignon|Cabernet Sauvignon|16.26|3.5190368|4.7132106|1.8311559|3.624279|3983|4.0|r|1|Aragon
Luis Cañas Rioja Reserva 2017|Rioja Reserva|2017|Rioja|Luis Cañas|Rioja Red|Tempranillo, Graciano, Garnacha|16.5|3.6325774|3.8802137|1.7176733|3.714106|26235|4.0|r|3|La Rioja
Bodegas Bhilar Phinca Hapa Elvillar 2021|Phinca Hapa Elvillar|2021|Rioja|Bodegas Bhilar|Rioja Red|Tempranillo, Graciano, Garnacha|23.95|3.6583128|3.946715|2.0121226|4.1141787|363|4.1|r|3|La Rioja
Baron de Ley Finca Monasterio Rioja 2020|Finca Monasterio Rioja|2020|Rioja|Baron de Ley|Rioja Red|Tempranillo, Graciano, Garnacha|20.75|3.7047856|3.8957405|1.7153329|3.6884446|65565|4.1|r|3|La Rioja
Bodegas Quinta de Aves Phoenix 2019|Phoenix|2019|Ciudad Real|Bodegas Quinta de Aves|Tempranillo|Tempranillo|18.8|2.9473765|4.2182097|1.9179629|3.5649693|356|4.1|r|1|Castilla La Mancha
Loxera El Cordero y las Vírgenes 2017|El Cordero y las Vírgenes|2017|Valencia|Loxera|Red|Grenache, Tempranillo|21.2|3.2973228|3.8906534|1.8679758|3.3997662|355|4.1|r|2|Valencia
Hacienda Solano Viñas Viejas 2018|Viñas Viejas|2018|Ribera del Duero|Hacienda Solano|Ribera Del Duero Red|Tempranillo|23.85|3.8536863|3.8694797|1.7829149|3.5603247|1239|4.0|r|1|Castilla y Leon
Bodegas Luis Perez Garum 2021|Garum|2021|Cádiz|Bodegas Luis Perez|Red|Grenache, Tempranillo|11.35|3.0333753|3.8330495|1.8388689|3.123006|5435|3.9|r|2|Andalucia
Pardas Aspriu Tinto 2015|Aspriu Tinto|2015|Penedès|Pardas|Red|Grenache, Tempranillo|47.5|2.9280457|3.9131205|1.3753202|2.9877176|351|4.1|r|2|Catalunya
Pardas Aspriu Tinto 2013|Aspriu Tinto|2013|Penedès|Pardas|Red|Grenache, Tempranillo|35.5|2.9280457|3.9131205|1.3753202|2.9877176|351|4.1|r|2|Catalunya
Tobia Selección de Autor 2019|Selección de Autor|2019|Rioja|Tobia|Rioja Red|Tempranillo, Graciano, Garnacha|13.41|3.6303263|3.8851976|1.782855|3.6988754|6680|3.9|r|3|La Rioja
Lopez Cristobal Tinto Reserva 2004|Tinto Reserva|2004|Ribera del Duero|Lopez Cristobal|Ribera Del Duero Red|Tempranillo|50.0|3.7609484|3.8352811|1.8151053|3.5294495|349|4.1|r|1|Castilla y Leon
Marqués de Griñon Petit Verdot 2016|Petit Verdot|2016|Dominio de Valdepusa|Marqués de Griñon|Red|Grenache, Tempranillo|26.8|3.1617737|4.030218|1.824171|3.3354208|3614|4.1|r|2|Castilla La Mancha
Cillar de Silos Ribera del Duero Crianza 2020|Ribera del Duero Crianza|2020|Ribera del Duero|Cillar de Silos|Ribera Del Duero Red|Tempranillo|17.58|3.663096|3.883448|1.67607|3.4291108|6027|3.9|r|1|Castilla y Leon
Enrique Mendoza Santa Rosa 2020|Santa Rosa|2020|Alicante|Enrique Mendoza|Red|Grenache, Tempranillo|20.51|3.1882582|3.8099568|1.856645|3.0498908|6292|4.1|r|2|Valencia
Prieto Pariente el Origen 2020|el Origen|2020|Castilla y León|Prieto Pariente|Red|Grenache, Tempranillo|25.89|3.1381195|3.5162385|2.4210489|3.29566|333|4.1|r|2|Castilla y Leon
Prieto Pariente el Origen 2019|el Origen|2019|Castilla y León|Prieto Pariente|Red|Grenache, Tempranillo|30.1|3.1381195|3.5162385|2.4210489|3.29566|333|4.1|r|2|Castilla y Leon
El Pacto El Pacto de la Sonsierra 2020|El Pacto de la Sonsierra|2020|Rioja|El Pacto|Rioja Red|Tempranillo, Graciano, Garnacha|13.0|3.6513715|3.8697827|1.9625084|3.7208662|7782|3.9|r|3|La Rioja
Clos Mogador Com Tu 2017|Com Tu|2017|Montsant|Clos Mogador|Montsant Red|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|36.0|3.3720295|4.299111|1.8713396|3.1025612|1515|4.1|r|4|Catalunya
Bruno Murciano L'Alegria Bobal Arcilla 2021|L'Alegria Bobal Arcilla|2021|Utiel-Requena|Bruno Murciano|Red|Grenache, Tempranillo|11.1|3.2020178|3.72076|2.1082342|3.070249|1341|3.9|r|2|Valencia
Descendientes de J. Palacios Villa de Corullón Bierzo 2020|Villa de Corullón Bierzo|2020|Bierzo|Descendientes de J. Palacios|Mencia|Mencia|39.5|3.5370674|3.5439196|1.6526723|2.9890983|7598|4.1|r|1|Castilla y Leon
Viña Real Rioja Gran Reserva 2015|Rioja Gran Reserva|2015|Rioja|Viña Real|Rioja Red|Tempranillo, Graciano, Garnacha|43.9|3.726816|3.7480774|1.6235275|3.6361797|6796|4.0|r|3|La Rioja
Dominio de Atauta Parada de Atauta 2020|Parada de Atauta|2020|Ribera del Duero|Dominio de Atauta|Ribera Del Duero Red|Tempranillo|16.9|3.6993322|3.8648798|1.7782081|3.6047053|8546|4.0|r|1|Castilla y Leon
Baigorri Reserva Rioja Tempranillo 2017|Reserva Rioja Tempranillo|2017|Rioja|Baigorri|Rioja Red|Tempranillo, Graciano, Garnacha|21.95|3.7750945|3.8905087|1.7292575|3.9508526|7065|4.0|r|3|La Rioja
Diez Caballero Victoria 2015|Victoria|2015|Rioja|Diez Caballero|Rioja Red|Tempranillo, Graciano, Garnacha|17.8|3.7311034|3.8888564|1.9113158|3.9630768|321|4.1|r|3|La Rioja
Terra de Vinyaters Finca Fontanals 2021|Finca Fontanals|2021|Montsant|Terra de Vinyaters|Montsant Red|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|19.9|3.405892|4.322777|1.6591648|2.9037924|318|4.1|r|4|Catalunya
Martinez Lacuesta Rioja Reserva 2011|Rioja Reserva|2011|Rioja|Martinez Lacuesta|Rioja Red|Tempranillo, Graciano, Garnacha|16.95|3.5013375|3.6002672|1.7647058|3.5805044|2650|3.9|r|3|La Rioja
Viña Salceda Rioja Reserva 2018|Rioja Reserva|2018|Rioja|Viña Salceda|Rioja Red|Tempranillo, Graciano, Garnacha|12.86|3.6384451|3.8182347|1.5906606|3.621001|7977|3.8|r|3|La Rioja
Volver Alicante Bouschet by Tarima 2018|Alicante Bouschet by Tarima|2018|Alicante|Volver|Red|Grenache, Tempranillo|17.15|3.3440316|4.428878|2.5245304|3.7376726|1426|4.2|r|2|Valencia
Condado de Haza 20 Aldeas 2019|20 Aldeas|2019|Castilla y León|Condado de Haza|Tempranillo|Tempranillo|13.95|2.706753|4.349838|1.8337497|3.7087126|4515|4.0|r|1|Castilla y Leon
Bodegas Marqués de Cáceres Gran Reserva 2016|Gran Reserva|2016|Rioja|Bodegas Marqués de Cáceres|Rioja Red|Tempranillo, Graciano, Garnacha|19.85|3.7065427|3.941961|1.6137062|3.7981014|21526|4.1|r|3|La Rioja
Conde de Los Andes Rioja 2016|Rioja|2016|Rioja|Conde de Los Andes|Rioja Red|Tempranillo, Graciano, Garnacha|27.95|3.7215474|3.8441756|1.6971834|3.6939087|4387|3.7|r|3|La Rioja
Arrayán Estela de Arrayán 2013|Estela de Arrayán|2013|Méntrida|Arrayán|Red|Grenache, Tempranillo|30.0|3.1941516|3.8329983|1.8586326|3.1830804|302|4.1|r|2|Castilla La Mancha
Vinyes Domenech Furvus 2021|Furvus|2021|Tarragona|Vinyes Domenech|Montsant Red|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|21.35|3.4434652|4.092339|1.8890309|3.3340561|4778|4.0|r|4|Catalunya
Rodríguez de Vera Pituco Paraje Las Zorreras Monastrell 2018|Pituco Paraje Las Zorreras Monastrell|2018|Albacete|Rodríguez de Vera|Monastrell|Mourvedre|26.24|3.3087769|3.6156113|2.141259|3.8769786|298|4.1|r|1|Castilla La Mancha
Sota els Àngels Tinto 2010|Tinto|2010|Empordà|Sota els Àngels|Red|Grenache, Tempranillo|41.62|3.0511568|4.004807|1.7433677|2.890077|297|4.1|r|2|Catalunya
Sierra Cantabria Gran Reserva 2012|Gran Reserva|2012|Rioja|Sierra Cantabria|Rioja Red|Tempranillo, Graciano, Garnacha|32.1|3.6636405|3.7817795|1.6274033|3.7772596|3493|4.0|r|3|La Rioja
Artadi Viñas de Gain 2020|Viñas de Gain|2020|Álava|Artadi|Tempranillo|Tempranillo|24.5|3.3444383|3.9993823|1.7495235|3.7012887|9939|4.0|r|1|Pais Vasco
Marco Abella Mas Mallola 2019|Mas Mallola|2019|Priorat|Marco Abella|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|28.14|3.489703|4.6034446|1.799841|3.3216486|2560|4.1|r|4|Catalunya
Mas Doix Salanques 2018|Salanques|2018|Priorat|Mas Doix|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|38.35|3.5006683|4.5748644|1.6314975|3.295937|6104|4.1|r|4|Catalunya
Altos del Enebro Tinto 2021|Tinto|2021|Ribera del Duero|Altos del Enebro|Ribera Del Duero Red|Tempranillo|20.23|3.5869079|3.3112638|2.0593867|3.5336933|287|4.1|r|1|Castilla y Leon
Altos del Enebro Tinto 2020|Tinto|2020|Ribera del Duero|Altos del Enebro|Ribera Del Duero Red|Tempranillo|17.65|3.5869079|3.3112638|2.0593867|3.5336933|287|4.1|r|1|Castilla y Leon
Menudo Vino de Autor 2022|Vino de Autor|2022|Jumilla|Menudo|Monastrell|Mourvedre|8.95|3.5604877|3.750183|1.3907927|3.860854|286|4.1|r|1|Castilla La Mancha
Proelio Reserva 2017|Reserva|2017|Rioja|Proelio|Rioja Red|Tempranillo, Graciano, Garnacha|18.5|3.7685184|3.9442446|1.9481994|3.837674|1270|3.9|r|3|La Rioja
Pagos del Moncayo Prados 2019|Prados|2019|Campo de Borja|Pagos del Moncayo|Syrah|Shiraz/Syrah|22.15|3.4771957|4.255496|1.9745042|3.8787534|281|4.1|r|1|Aragon
Pagos del Moncayo Prados 2020|Prados|2020|Campo de Borja|Pagos del Moncayo|Syrah|Shiraz/Syrah|33.46|3.4771957|4.255496|1.9745042|3.8787534|281|4.1|r|1|Aragon
Dosterras Finca Aiguasals 2018|Finca Aiguasals|2018|Montsant|Dosterras|Montsant Red|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|33.5|3.5228717|4.4037786|1.9991435|3.479748|279|4.1|r|4|Catalunya
Bodegas Valdemar Conde de Valdemar Gran Reserva 2015|Conde de Valdemar Gran Reserva|2015|Rioja|Bodegas Valdemar|Rioja Red|Tempranillo, Graciano, Garnacha|22.7|3.6707735|3.8352091|1.6325241|3.6935875|8581|4.0|r|3|La Rioja
Edetària Finca La Pedrissa 2018|Finca La Pedrissa|2018|Terra Alta|Edetària|Red|Grenache, Tempranillo|39.78|3.2917383|3.9175568|1.6276702|3.2831109|277|4.1|r|2|Catalunya
Carlos Moro Oinoz 2015|Oinoz|2015|Rioja|Carlos Moro|Rioja Red|Tempranillo, Graciano, Garnacha|19.45|3.5803256|3.787433|1.9305556|3.7786303|870|4.1|r|3|La Rioja
Altanza Rioja Gran Reserva 2015|Rioja Gran Reserva|2015|Rioja|Altanza|Rioja Red|Tempranillo, Graciano, Garnacha|17.65|3.7152982|3.8409092|1.6094394|3.8044672|2727|4.0|r|3|La Rioja
Marqués de Griñon Svmma Varietalis Red Blend (Summa) 2018|Svmma Varietalis Red Blend (Summa)|2018|Dominio de Valdepusa|Marqués de Griñon|Red|Grenache, Tempranillo|18.8|3.111053|3.9913478|1.7448211|3.1746929|5793|4.0|r|2|Castilla La Mancha
Bodegas Ismael Arroyo Valsotillo Crianza 2018|Valsotillo Crianza|2018|Ribera del Duero|Bodegas Ismael Arroyo|Ribera Del Duero Red|Tempranillo|18.0|3.4073555|3.588024|2.1888595|3.311753|3088|4.0|r|1|Castilla y Leon
Finca Villacreces Ribera del Duero 2019|Ribera del Duero|2019|Ribera del Duero|Finca Villacreces|Ribera Del Duero Red|Tempranillo|24.2|3.6790257|3.9316912|1.6249849|3.570717|8524|4.0|r|1|Castilla y Leon
Goyo Garcia Viadero Finca Guijarrales Graciano 2021|Finca Guijarrales Graciano|2021|Castilla y León|Goyo Garcia Viadero|Red|Grenache, Tempranillo|23.6|3.4232142|3.88984|1.3430172|3.3535469|267|4.1|r|2|Castilla y Leon
Familia Torres Secret del Priorat 2020|Secret del Priorat|2020|Priorat|Familia Torres|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|18.5|3.4367986|4.344957|2.186428|3.2157178|1951|4.0|r|4|Catalunya
Guimaro Finca Capelinos 2021|Finca Capelinos|2021|Ribeira Sacra|Guimaro|Mencia|Mencia|49.19|3.9354782|3.0904918|1.2604507|3.0321038|265|4.1|r|1|Galicia
Rejadorada Temple 2016|Temple|2016|Toro|Rejadorada|Toro Red|Tempranillo|14.45|3.025024|4.286619|1.1999285|3.348714|264|4.1|r|1|Castilla y Leon
Viña Meín O Gran Val Do Avia Tinto 2019|O Gran Val Do Avia Tinto|2019|Ribeiro|Viña Meín|Red|Grenache, Tempranillo|41.5|3.2434738|3.290334|1.6592441|2.5809884|519|4.1|r|2|Galicia
Sierra Cantabria Colección Privada 2021|Colección Privada|2021|Rioja|Sierra Cantabria|Rioja Red|Tempranillo, Graciano, Garnacha|37.3|3.6779656|3.8838522|1.8372675|3.767036|7863|4.1|r|3|La Rioja
Pago Los Balancines Haragán Reserva Especial 2017|Haragán Reserva Especial|2017|Ribera del Guadiana|Pago Los Balancines|Red|Grenache, Tempranillo|28.96|3.2155898|3.915695|1.7904489|3.5129404|1279|4.1|r|2|Andalucia
Venta del Puerto No. 18 Vendimia Selección 2017|No. 18 Vendimia Selección|2017|Valencia|Venta del Puerto|Red|Grenache, Tempranillo|14.75|3.0431004|4.0308266|1.7120378|3.1287544|2208|4.1|r|2|Valencia
Estones Ferah Montsant 2021|Ferah Montsant|2021|Montsant|Estones|Montsant Red|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|14.5|2.6317866|4.1573696|2.213474|3.1427794|259|4.1|r|4|Catalunya
Mas Oller Syrah de la Muntanya 2021|Syrah de la Muntanya|2021|Empordà|Mas Oller|Syrah|Shiraz/Syrah|20.0|3.0300472|3.9191947|1.4692416|3.8670619|259|4.1|r|1|Catalunya
Dominio de Anza Finca el Rapolao 2022|Finca el Rapolao|2022|Bierzo|Dominio de Anza|Mencia|Mencia|38.75|3.5418863|3.6850734|1.6167765|3.0213554|256|4.1|r|1|Castilla y Leon
Losada Bierzo Red 2020|Bierzo Red|2020|Bierzo|Losada|Mencia|Mencia|12.5|3.8134587|3.5649643|1.7131895|3.010577|10211|3.9|r|1|Castilla y Leon
Condado de Oriza Reserva Ribera del Duero 2017|Reserva Ribera del Duero|2017|Ribera del Duero|Condado de Oriza|Ribera Del Duero Red|Tempranillo|19.65|3.7447317|3.8584926|1.6844865|3.5213156|6513|3.8|r|1|Castilla y Leon
Venta del Puerto No. 12 Selección Especial 2020|No. 12 Selección Especial|2020|Valencia|Venta del Puerto|Red|Grenache, Tempranillo|11.5|3.0695183|4.0328975|1.956181|3.1781273|6940|4.0|r|2|Valencia
Virgen de la Asuncion El Corazón de La Tierra 2017|El Corazón de La Tierra|2017|Ribera del Duero|Virgen de la Asuncion|Ribera Del Duero Red|Tempranillo|25.06|3.8089502|3.952481|1.28979|3.8681107|245|4.1|r|1|Castilla y Leon
Chivite Navarra Reserva Coleccion 125 2017|Navarra Reserva Coleccion 125|2017|Navarra|Chivite|Tempranillo|Tempranillo|28.5|2.9826784|3.9823658|1.6379544|3.2407598|5987|3.9|r|1|Navarra
Pago Los Balancines Huno Reserva 2018|Huno Reserva|2018|Ribera del Guadiana|Pago Los Balancines|Red|Grenache, Tempranillo|14.08|3.1245024|3.4933398|2.3367143|3.0479627|931|4.1|r|2|Andalucia
Proyecto Garnachas de España La Garnacha Perdida 2019|La Garnacha Perdida|2019|Aragón|Proyecto Garnachas de España|Grenache|Grenache|18.9|3.2596512|4.6392097|1.6944768|3.0888186|2214|4.0|r|1|Aragon
Compañía de Vinos Tricó Anton Tinto 2017|Anton Tinto|2017|Rías Baixas|Compañía de Vinos Tricó|Mencia|Mencia|17.5|4.0918097|3.5|1.0|3.133619|240|4.1|r|1|Galicia
Familia Torres Purgatori Costers del Segre 2021|Purgatori Costers del Segre|2021|Costers del Segre|Familia Torres|Red|Grenache, Tempranillo|29.62|3.0477347|3.9131444|1.8415442|2.9503262|10040|4.2|r|2|Catalunya
Tinto Pesquera MXI Selección de Barricas 2020|MXI Selección de Barricas|2020|Ribera del Duero|Tinto Pesquera|Ribera Del Duero Red|Tempranillo|22.2|3.496439|3.877199|1.9638474|3.5105555|1414|4.1|r|1|Castilla y Leon
Venta Las Vacas Ribera del Duero 2021|Ribera del Duero|2021|Ribera del Duero|Venta Las Vacas|Ribera Del Duero Red|Tempranillo|17.35|3.5524106|3.7984097|1.8873843|3.4068253|7624|3.9|r|1|Castilla y Leon
Bodega Sommos Colección Cabernet 2019|Colección Cabernet|2019|Somontano|Bodega Sommos|Cabernet Sauvignon|Cabernet Sauvignon|25.89|3.5697367|4.521842|1.5702631|3.6925|237|4.1|r|1|Aragon
Gil Pejenaute Tabuca 2022|Tabuca|2022|Campo de Borja|Gil Pejenaute|Grenache|Grenache|20.5|3.0854452|3.572225|1.8709161|2.7433248|232|4.1|r|1|Aragon
Bodega Contador (Benjamín Romeo) Predicador Rioja 2021|Predicador Rioja|2021|Rioja|Bodega Contador (Benjamín Romeo)|Rioja Red|Tempranillo, Graciano, Garnacha|26.75|3.6711516|3.9088657|1.8140953|3.79384|14191|4.0|r|3|La Rioja
Castaño Santa 2016|Santa|2016|Yecla|Castaño|Red|Grenache, Tempranillo|18.5|3.0712154|4.0699763|1.8123734|3.0060153|1095|3.8|r|2|Murcia
Allende Mingortiz Rioja 2015|Mingortiz Rioja|2015|Rioja|Allende|Rioja Red|Tempranillo, Graciano, Garnacha|48.42|3.5396135|3.769013|1.9017848|3.504046|350|4.2|r|3|La Rioja
Partida Creus GR (Garrut) 2021|GR (Garrut)|2021|Penedès|Partida Creus|Monastrell|Mourvedre|25.25|3.2785876|3.589322|1.7484181|3.1462147|228|4.1|r|1|Catalunya
Descendientes de J. Palacios Villa de Corullón Bierzo 2021|Villa de Corullón Bierzo|2021|Bierzo|Descendientes de J. Palacios|Mencia|Mencia|49.0|3.5370674|3.5439196|1.6526723|2.9890983|7598|4.1|r|1|Castilla y Leon
Pincerna Sumiller Prieto Picudo 2022|Sumiller Prieto Picudo|2022|Tierra de León|Pincerna|Red|Grenache, Tempranillo|10.46|3.1285586|3.9148824|1.259103|3.2303383|224|4.1|r|2|Castilla y Leon
César Márquez El Rapolao 2022|El Rapolao|2022|Bierzo|César Márquez|Mencia|Mencia|34.9|3.9550157|3.4917185|1.471161|3.1546595|223|4.1|r|1|Castilla y Leon
Pinord Priorat Anfiteatro Tinto 2021|Priorat Anfiteatro Tinto|2021|Priorat|Pinord|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|25.26|3.421794|4.89229|1.7759541|3.3228247|222|4.1|r|4|Catalunya
Herència Altés La Pilosa Garnacha Peluda 2021|La Pilosa Garnacha Peluda|2021|Terra Alta|Herència Altés|Red|Grenache, Tempranillo|16.1|3.162046|3.384928|1.6669357|3.0009701|856|4.0|r|2|Catalunya
Bodegas Piqueras El Abuelo Selección Edición Limitada 2017|El Abuelo Selección Edición Limitada|2017|Almansa|Bodegas Piqueras|Red|Grenache, Tempranillo|14.75|2.9715037|4.0032973|2.3680027|3.3804057|1519|4.1|r|2|Murcia
